amount,date,price,tid,type,Datestamp
0.021,1506878989,4275.74,22619685,0,2017-10-01 17:29:49
0.18321078,1506878976,4275.74,22619677,0,2017-10-01 17:29:36
1.0,1506878973,4275.74,22619676,0,2017-10-01 17:29:33
0.027000000000000003,1506878971,4275.74,22619672,0,2017-10-01 17:29:31
0.00268854,1506878955,4275.74,22619667,0,2017-10-01 17:29:15
2.40534555,1506878945,4275.1,22619665,1,2017-10-01 17:29:05
0.00619867,1506878943,4275.0,22619664,0,2017-10-01 17:29:03
1.70380133,1506878943,4275.0,22619663,1,2017-10-01 17:29:03
0.033,1506878935,4275.74,22619661,0,2017-10-01 17:28:55
0.00297327,1506878931,4275.74,22619659,0,2017-10-01 17:28:51
0.01494042,1506878913,4275.74,22619655,0,2017-10-01 17:28:33
0.03070112,1506878896,4275.74,22619654,0,2017-10-01 17:28:16
1.10814736,1506878883,4275.74,22619653,0,2017-10-01 17:28:03
0.73,1506878873,4275.74,22619649,0,2017-10-01 17:27:53
0.2313984,1506878839,4275.74,22619645,0,2017-10-01 17:27:19
0.6839755999999999,1506878824,4275.02,22619644,1,2017-10-01 17:27:04
0.02116649,1506878811,4275.74,22619640,0,2017-10-01 17:26:51
1.0,1506878806,4275.74,22619639,0,2017-10-01 17:26:46
0.02286157,1506878801,4275.74,22619638,0,2017-10-01 17:26:41
0.055999999999999994,1506878769,4275.74,22619634,0,2017-10-01 17:26:09
0.04658239,1506878766,4275.74,22619633,0,2017-10-01 17:26:06
0.02146295,1506878763,4275.74,22619631,0,2017-10-01 17:26:03
0.028999999999999998,1506878713,4277.99,22619604,0,2017-10-01 17:25:13
0.55552559,1506878709,4276.03,22619601,0,2017-10-01 17:25:09
0.09351799999999999,1506878703,4276.03,22619600,0,2017-10-01 17:25:03
0.02022486,1506878702,4275.0,22619599,1,2017-10-01 17:25:02
0.06293582,1506878678,4276.03,22619590,0,2017-10-01 17:24:38
0.04119322,1506878678,4276.03,22619589,0,2017-10-01 17:24:38
0.03449332,1506878672,4276.03,22619588,0,2017-10-01 17:24:32
0.02286501,1506878672,4276.0,22619587,0,2017-10-01 17:24:32
0.03047354,1506878672,4276.0,22619586,0,2017-10-01 17:24:32
1.78,1506878668,4275.0,22619582,1,2017-10-01 17:24:28
2.0,1506878668,4275.0,22619581,1,2017-10-01 17:24:28
0.042029199999999996,1506878659,4276.0,22619577,0,2017-10-01 17:24:19
0.01,1506878644,4276.0,22619572,0,2017-10-01 17:24:04
0.02146165,1506878643,4276.0,22619571,0,2017-10-01 17:24:03
0.14613993,1506878635,4276.03,22619567,0,2017-10-01 17:23:55
0.0506124,1506878623,4276.03,22619564,0,2017-10-01 17:23:43
0.06285753,1506878623,4276.03,22619563,0,2017-10-01 17:23:43
0.07458387,1506878623,4276.03,22619562,0,2017-10-01 17:23:43
0.09284362,1506878616,4276.03,22619560,0,2017-10-01 17:23:36
0.17384106,1506878616,4276.03,22619559,0,2017-10-01 17:23:36
0.26414272,1506878614,4276.03,22619557,0,2017-10-01 17:23:34
0.014,1506878592,4275.83,22619547,1,2017-10-01 17:23:12
0.75,1506878586,4275.84,22619544,0,2017-10-01 17:23:06
0.1,1506878586,4275.83,22619543,0,2017-10-01 17:23:06
0.024,1506878577,4275.84,22619536,0,2017-10-01 17:22:57
0.2215357,1506878574,4275.84,22619533,0,2017-10-01 17:22:54
0.255,1506878562,4275.84,22619530,0,2017-10-01 17:22:42
0.10727494,1506878524,4277.7,22619527,0,2017-10-01 17:22:04
0.21686420000000006,1506878523,4277.7,22619525,0,2017-10-01 17:22:03
0.00268728,1506878474,4277.7,22619515,0,2017-10-01 17:21:14
0.73520751,1506878473,4277.67,22619514,0,2017-10-01 17:21:13
0.06095901,1506878402,4277.8,22619501,0,2017-10-01 17:20:02
0.01184549,1506878383,4277.31,22619495,0,2017-10-01 17:19:43
0.107022,1506878345,4277.7,22619489,1,2017-10-01 17:19:05
0.06096657,1506878343,4277.86,22619488,0,2017-10-01 17:19:03
0.005,1506878329,4277.88,22619485,0,2017-10-01 17:18:49
0.257,1506878299,4277.47,22619482,1,2017-10-01 17:18:19
0.743,1506878299,4277.47,22619481,0,2017-10-01 17:18:19
0.1285,1506878294,4277.47,22619480,0,2017-10-01 17:18:14
0.8715,1506878294,4277.32,22619479,0,2017-10-01 17:18:14
0.1285,1506878291,4277.56,22619478,1,2017-10-01 17:18:11
0.8715,1506878291,4277.39,22619477,0,2017-10-01 17:18:11
0.01075782,1506878272,4276.59,22619474,0,2017-10-01 17:17:52
0.06165473,1506878272,4276.59,22619473,0,2017-10-01 17:17:52
0.012,1506878260,4276.99,22619471,0,2017-10-01 17:17:40
0.1002,1506878241,4277.35,22619470,0,2017-10-01 17:17:21
0.02957865,1506878235,4277.51,22619467,0,2017-10-01 17:17:15
0.008,1506878224,4277.67,22619465,0,2017-10-01 17:17:04
0.019247,1506878223,4277.69,22619463,0,2017-10-01 17:17:03
0.28588298,1506878215,4276.83,22619462,0,2017-10-01 17:16:55
0.07374405,1506878215,4275.15,22619461,0,2017-10-01 17:16:55
0.14037297,1506878215,4273.78,22619460,0,2017-10-01 17:16:55
0.01,1506878162,4270.82,22619455,1,2017-10-01 17:16:02
0.02429515,1506878151,4273.78,22619452,0,2017-10-01 17:15:51
0.06096657,1506878141,4273.76,22619450,0,2017-10-01 17:15:41
0.00681034,1506878110,4273.78,22619449,0,2017-10-01 17:15:10
0.02,1506878056,4275.15,22619413,0,2017-10-01 17:14:16
0.0259,1506878013,4275.15,22619406,0,2017-10-01 17:13:33
0.0031,1506878008,4275.15,22619405,0,2017-10-01 17:13:28
0.05178845,1506878007,4275.15,22619404,0,2017-10-01 17:13:27
0.0035,1506878005,4275.15,22619403,0,2017-10-01 17:13:25
0.04149241,1506877985,4275.15,22619399,0,2017-10-01 17:13:05
0.093588,1506877983,4275.15,22619397,0,2017-10-01 17:13:03
0.02688709,1506877972,4275.15,22619393,0,2017-10-01 17:12:52
1.18268724,1506877955,4278.0,22619392,1,2017-10-01 17:12:35
0.71163089,1506877954,4278.0,22619391,1,2017-10-01 17:12:34
0.8715,1506877954,4277.78,22619390,0,2017-10-01 17:12:34
0.23418187,1506877954,4277.5,22619389,0,2017-10-01 17:12:34
0.08063578,1506877944,4277.5,22619388,0,2017-10-01 17:12:24
0.00518235,1506877925,4277.5,22619380,0,2017-10-01 17:12:05
0.10701300000000001,1506877923,4277.4,22619376,0,2017-10-01 17:12:03
0.023678499999999998,1506877859,4278.8,22619372,0,2017-10-01 17:10:59
0.8715,1506877832,4277.58,22619370,0,2017-10-01 17:10:32
0.49302679,1506877832,4269.05,22619369,1,2017-10-01 17:10:32
0.1531,1506877831,4271.44,22619368,1,2017-10-01 17:10:31
0.935,1506877831,4271.44,22619367,0,2017-10-01 17:10:31
1.0,1506877831,4273.0,22619366,1,2017-10-01 17:10:31
0.41887321,1506877829,4277.6,22619365,1,2017-10-01 17:10:29
0.011000000000000001,1506877813,4279.88,22619361,0,2017-10-01 17:10:13
1.0,1506877803,4275.45,22619358,0,2017-10-01 17:10:03
0.08112679,1506877802,4275.29,22619357,0,2017-10-01 17:10:02
0.01219499,1506877796,4275.29,22619354,0,2017-10-01 17:09:56
0.01645939,1506877762,4275.29,22619352,0,2017-10-01 17:09:22
0.010186,1506877749,4275.29,22619350,0,2017-10-01 17:09:09
0.04885316,1506877746,4275.29,22619349,0,2017-10-01 17:09:06
0.00322716,1506877728,4275.29,22619345,0,2017-10-01 17:08:48
0.02439625,1506877728,4275.29,22619344,0,2017-10-01 17:08:48
0.00304734,1506877703,4275.29,22619339,0,2017-10-01 17:08:23
0.0708632,1506877696,4275.29,22619338,0,2017-10-01 17:08:16
0.0040030000000000005,1506877689,4275.29,22619334,0,2017-10-01 17:08:09
0.01210359,1506877685,4275.29,22619333,0,2017-10-01 17:08:05
0.03353913,1506877673,4275.29,22619330,0,2017-10-01 17:07:53
0.08135156,1506877632,4276.0,22619325,1,2017-10-01 17:07:12
0.1797,1506877630,4275.75,22619324,0,2017-10-01 17:07:10
0.3,1506877630,4275.11,22619323,0,2017-10-01 17:07:10
1.43894844,1506877630,4275.0,22619322,0,2017-10-01 17:07:10
0.05,1506877629,4275.0,22619321,0,2017-10-01 17:07:09
0.92315555,1506877595,4275.0,22619310,0,2017-10-01 17:06:35
0.00914902,1506877591,4275.0,22619309,0,2017-10-01 17:06:31
0.01288421,1506877584,4275.0,22619308,0,2017-10-01 17:06:24
1.0,1506877579,4275.0,22619306,0,2017-10-01 17:06:19
0.32290123,1506877574,4275.0,22619305,0,2017-10-01 17:06:14
0.28,1506877574,4274.07,22619304,0,2017-10-01 17:06:14
0.48394443,1506877574,4273.78,22619303,0,2017-10-01 17:06:14
0.2218,1506877573,4271.9,22619300,0,2017-10-01 17:06:13
0.48192018,1506877573,4270.01,22619299,0,2017-10-01 17:06:13
0.01958433,1506877570,4270.01,22619298,1,2017-10-01 17:06:10
0.05379508,1506877536,4273.78,22619286,0,2017-10-01 17:05:36
0.01570479,1506877526,4273.78,22619285,0,2017-10-01 17:05:26
0.06098947,1506877505,4273.78,22619281,0,2017-10-01 17:05:05
0.10736397,1506877502,4273.78,22619279,0,2017-10-01 17:05:02
0.013000000000000001,1506877486,4273.77,22619273,0,2017-10-01 17:04:46
0.01597404,1506877480,4273.77,22619272,0,2017-10-01 17:04:40
0.006999999999999999,1506877469,4273.78,22619268,0,2017-10-01 17:04:29
0.05851090000000001,1506877463,4273.78,22619265,1,2017-10-01 17:04:23
0.21269136,1506877463,4273.79,22619264,1,2017-10-01 17:04:23
0.01,1506877451,4274.97,22619263,0,2017-10-01 17:04:11
0.18481333,1506877444,4273.78,22619262,0,2017-10-01 17:04:04
0.15887612,1506877444,4273.77,22619261,0,2017-10-01 17:04:04
0.89779965,1506877444,4269.14,22619260,0,2017-10-01 17:04:04
0.10220035,1506877439,4269.14,22619257,1,2017-10-01 17:03:59
0.52266274,1506877401,4269.14,22619252,1,2017-10-01 17:03:21
0.02846043,1506877396,4273.78,22619248,0,2017-10-01 17:03:16
0.026506,1506877384,4273.78,22619237,0,2017-10-01 17:03:04
0.04022024,1506877344,4273.78,22619190,0,2017-10-01 17:02:24
0.15073828,1506877301,4274.76,22619187,1,2017-10-01 17:01:41
0.19935722,1506877300,4273.89,22619186,0,2017-10-01 17:01:40
0.013386000000000002,1506877262,4273.89,22619174,0,2017-10-01 17:01:02
0.04725678,1506877248,4273.89,22619172,0,2017-10-01 17:00:48
0.03806861,1506877242,4273.88,22619170,0,2017-10-01 17:00:42
0.27170567,1506877225,4269.01,22619160,0,2017-10-01 17:00:25
0.013384,1506877203,4269.01,22619147,0,2017-10-01 17:00:03
0.21491033,1506877201,4269.29,22619145,1,2017-10-01 17:00:01
0.25242967,1506877200,4269.29,22619144,0,2017-10-01 17:00:00
0.04023593,1506877185,4269.29,22619139,0,2017-10-01 16:59:45
0.06068111,1506877180,4269.29,22619138,0,2017-10-01 16:59:40
0.09665329,1506877149,4269.3,22619132,1,2017-10-01 16:59:09
0.08911988,1506877145,4274.99,22619131,0,2017-10-01 16:59:05
0.01821857,1506877143,4273.3,22619127,0,2017-10-01 16:59:03
0.00371713,1506877115,4273.3,22619115,0,2017-10-01 16:58:35
0.00792711,1506877114,4273.3,22619114,0,2017-10-01 16:58:34
0.00807324,1506877093,4273.3,22619112,0,2017-10-01 16:58:13
0.05907973,1506877085,4273.3,22619111,0,2017-10-01 16:58:05
0.093506,1506877083,4273.3,22619109,0,2017-10-01 16:58:03
0.01280839,1506877082,4273.3,22619108,0,2017-10-01 16:58:02
0.03049316,1506877075,4273.3,22619105,0,2017-10-01 16:57:55
0.01353766,1506877051,4273.3,22619104,0,2017-10-01 16:57:31
0.01263901,1506877046,4273.3,22619102,0,2017-10-01 16:57:26
0.06063101,1506877034,4274.98,22619101,0,2017-10-01 16:57:14
0.58981496,1506877032,4274.98,22619100,0,2017-10-01 16:57:12
0.11218504,1506877030,4272.99,22619099,0,2017-10-01 16:57:10
0.1251297,1506877022,4272.99,22619098,0,2017-10-01 16:57:02
0.05729422,1506877022,4268.9,22619097,1,2017-10-01 16:57:02
0.00268526,1506877001,4272.99,22619093,0,2017-10-01 16:56:41
0.09034465,1506876970,4270.21,22619090,0,2017-10-01 16:56:10
0.02689832,1506876952,4270.21,22619088,0,2017-10-01 16:55:52
0.05,1506876935,4270.21,22619086,0,2017-10-01 16:55:35
0.01184585,1506876930,4270.21,22619083,0,2017-10-01 16:55:30
0.06091118,1506876927,4270.21,22619081,0,2017-10-01 16:55:27
0.16931044,1506876912,4269.68,22619076,0,2017-10-01 16:55:12
0.005342,1506876903,4269.68,22619071,0,2017-10-01 16:55:03
0.04534756,1506876899,4274.51,22619069,1,2017-10-01 16:54:59
0.067,1506876896,4278.1,22619068,0,2017-10-01 16:54:56
0.18399332,1506876893,4274.51,22619067,0,2017-10-01 16:54:53
0.0268698,1506876887,4274.51,22619065,0,2017-10-01 16:54:47
0.00913688,1506876862,4274.51,22619059,0,2017-10-01 16:54:22
0.53141903,1506876861,4274.48,22619058,0,2017-10-01 16:54:21
1.16527319,1506876850,4265.02,22619056,1,2017-10-01 16:54:10
0.933,1506876850,4265.64,22619055,1,2017-10-01 16:54:10
0.935,1506876850,4266.65,22619054,1,2017-10-01 16:54:10
2.3279,1506876850,4268.65,22619053,1,2017-10-01 16:54:10
0.67748005,1506876850,4268.66,22619052,1,2017-10-01 16:54:10
0.00402942,1506876850,4273.45,22619051,1,2017-10-01 16:54:10
0.1548586,1506876847,4273.45,22619050,0,2017-10-01 16:54:07
0.00402942,1506876845,4273.45,22619044,0,2017-10-01 16:54:05
1.0,1506876840,4270.64,22619041,1,2017-10-01 16:54:00
0.08003252,1506876835,4272.61,22619040,0,2017-10-01 16:53:55
0.01,1506876834,4276.37,22619039,0,2017-10-01 16:53:54
0.5549466,1506876830,4265.0,22619038,1,2017-10-01 16:53:50
0.1252,1506876830,4265.99,22619037,1,2017-10-01 16:53:50
5.0,1506876830,4266.22,22619036,1,2017-10-01 16:53:50
1.743,1506876830,4266.25,22619035,1,2017-10-01 16:53:50
0.047,1506876829,4270.1,22619034,1,2017-10-01 16:53:49
2.3283,1506876829,4270.65,22619033,1,2017-10-01 16:53:49
0.01,1506876827,4272.61,22619031,0,2017-10-01 16:53:47
0.931,1506876826,4272.61,22619030,1,2017-10-01 16:53:46
0.01,1506876822,4273.06,22619026,0,2017-10-01 16:53:42
1.0,1506876818,4273.04,22619015,1,2017-10-01 16:53:38
1.0,1506876815,4273.46,22619011,1,2017-10-01 16:53:35
0.86631078,1506876813,4273.04,22619008,0,2017-10-01 16:53:33
0.13368922,1506876812,4273.04,22619007,0,2017-10-01 16:53:32
0.08059566,1506876803,4275.0,22619000,1,2017-10-01 16:53:23
0.15260517,1506876803,4275.0,22618999,1,2017-10-01 16:53:23
0.05579472,1506876795,4276.39,22618997,1,2017-10-01 16:53:15
0.02741897,1506876789,4276.4,22618995,0,2017-10-01 16:53:09
0.006684000000000001,1506876783,4280.44,22618993,0,2017-10-01 16:53:03
0.03418139,1506876782,4276.41,22618992,1,2017-10-01 16:53:02
0.02685981,1506876742,4280.43,22618985,0,2017-10-01 16:52:22
0.02454874,1506876730,4279.36,22618983,1,2017-10-01 16:52:10
0.00288126,1506876730,4279.37,22618982,1,2017-10-01 16:52:10
0.00257,1506876729,4280.36,22618981,1,2017-10-01 16:52:09
0.01,1506876696,4280.44,22618977,0,2017-10-01 16:51:36
0.00268526,1506876682,4280.36,22618976,0,2017-10-01 16:51:22
0.033381,1506876663,4280.44,22618935,0,2017-10-01 16:51:03
0.06633204,1506876662,4277.69,22618934,1,2017-10-01 16:51:02
0.06059604,1506876662,4277.7,22618933,1,2017-10-01 16:51:02
0.01343324,1506876632,4280.44,22618928,0,2017-10-01 16:50:32
0.05168922,1506876543,4285.0,22618918,0,2017-10-01 16:49:03
0.01676078,1506876543,4281.47,22618917,0,2017-10-01 16:49:03
0.06089019,1506876542,4281.47,22618916,0,2017-10-01 16:49:02
0.038,1506876526,4281.47,22618912,0,2017-10-01 16:48:46
0.014375,1506876524,4281.47,22618911,0,2017-10-01 16:48:44
0.04549639,1506876508,4281.47,22618907,0,2017-10-01 16:48:28
0.00950361,1506876508,4281.46,22618906,0,2017-10-01 16:48:28
0.01335,1506876484,4281.46,22618904,0,2017-10-01 16:48:04
0.37723126,1506876467,4277.41,22618902,1,2017-10-01 16:47:47
0.014,1506876454,4281.46,22618900,0,2017-10-01 16:47:34
0.33511495,1506876447,4277.4,22618898,1,2017-10-01 16:47:27
0.042,1506876435,4281.46,22618891,0,2017-10-01 16:47:15
0.02143423,1506876424,4281.47,22618889,0,2017-10-01 16:47:04
0.11253176,1506876423,4277.24,22618888,1,2017-10-01 16:47:03
0.06091318,1506876403,4281.46,22618885,0,2017-10-01 16:46:43
0.00295521,1506876400,4281.46,22618883,0,2017-10-01 16:46:40
0.00304341,1506876391,4281.47,22618880,0,2017-10-01 16:46:31
0.08,1506876371,4285.98,22618868,0,2017-10-01 16:46:11
0.36450237,1506876355,4275.82,22618864,1,2017-10-01 16:45:55
0.04663228,1506876355,4278.68,22618863,1,2017-10-01 16:45:55
0.035,1506876354,4286.35,22618862,0,2017-10-01 16:45:54
0.03044469,1506876342,4286.35,22618855,0,2017-10-01 16:45:42
0.03491079,1506876340,4286.05,22618852,0,2017-10-01 16:45:40
0.26068114,1506876315,4286.23,22618850,0,2017-10-01 16:45:15
0.006999999999999999,1506876296,4286.35,22618845,0,2017-10-01 16:44:56
0.00651527,1506876284,4286.35,22618842,0,2017-10-01 16:44:44
0.062,1506876284,4282.0,22618841,0,2017-10-01 16:44:44
0.938,1506876278,4282.63,22618837,1,2017-10-01 16:44:38
0.4652759,1506876271,4287.8,22618835,0,2017-10-01 16:44:31
0.05887531,1506876266,4287.8,22618834,0,2017-10-01 16:44:26
0.021693200000000003,1506876266,4287.0,22618833,0,2017-10-01 16:44:26
0.002,1506876259,4286.94,22618832,0,2017-10-01 16:44:19
0.05,1506876259,4286.23,22618831,0,2017-10-01 16:44:19
0.2,1506876258,4281.79,22618830,0,2017-10-01 16:44:18
0.48321745,1506876245,4286.0,22618827,1,2017-10-01 16:44:05
0.06375953,1506876244,4282.62,22618825,0,2017-10-01 16:44:04
0.01156776,1506876223,4282.62,22618818,0,2017-10-01 16:43:43
0.00608483,1506876157,4282.62,22618814,0,2017-10-01 16:42:37
0.011149,1506876156,4282.62,22618813,0,2017-10-01 16:42:36
0.00268646,1506876151,4282.62,22618810,0,2017-10-01 16:42:31
0.0106619,1506876151,4282.62,22618809,0,2017-10-01 16:42:31
0.01058379,1506876135,4282.62,22618808,0,2017-10-01 16:42:15
0.0065,1506876133,4279.0,22618806,0,2017-10-01 16:42:13
0.15879401,1506876131,4278.0,22618805,1,2017-10-01 16:42:11
1.50730483,1506876129,4276.0,22618804,0,2017-10-01 16:42:09
0.0346747,1506876113,4276.0,22618797,0,2017-10-01 16:41:53
1.37953471,1506876112,4276.0,22618792,0,2017-10-01 16:41:52
0.06081615,1506876108,4276.0,22618787,0,2017-10-01 16:41:48
0.01766961,1506876099,4277.4,22618783,1,2017-10-01 16:41:39
3.0,1506876092,4277.41,22618779,1,2017-10-01 16:41:32
0.0026826000000000003,1506876083,4282.62,22618776,0,2017-10-01 16:41:23
0.026699,1506876065,4282.61,22618770,0,2017-10-01 16:41:05
0.026678,1506876064,4282.61,22618769,0,2017-10-01 16:41:04
2.80690952,1506876055,4275.02,22618768,1,2017-10-01 16:40:55
0.80015536,1506876054,4275.05,22618767,0,2017-10-01 16:40:54
0.93,1506876054,4275.05,22618766,0,2017-10-01 16:40:54
5.38163831,1506876054,4277.66,22618765,1,2017-10-01 16:40:54
0.0258,1506876054,4278.12,22618764,1,2017-10-01 16:40:54
0.022,1506876054,4278.12,22618763,0,2017-10-01 16:40:54
0.4916,1506876053,4279.06,22618762,1,2017-10-01 16:40:53
7.90913577,1506876053,4279.07,22618761,1,2017-10-01 16:40:53
0.00241404,1506876053,4279.12,22618760,0,2017-10-01 16:40:53
0.933,1506876052,4281.02,22618759,1,2017-10-01 16:40:52
0.00695127,1506876052,4282.0,22618758,1,2017-10-01 16:40:52
3.3233,1506876051,4282.02,22618756,0,2017-10-01 16:40:51
0.937,1506876050,4282.02,22618755,1,2017-10-01 16:40:50
0.06082413,1506876046,4282.62,22618752,0,2017-10-01 16:40:46
0.24502082,1506876023,4279.07,22618749,1,2017-10-01 16:40:23
0.1308,1506876023,4279.07,22618748,0,2017-10-01 16:40:23
0.07595643,1506876022,4279.69,22618747,1,2017-10-01 16:40:22
0.929,1506876022,4280.8,22618746,1,2017-10-01 16:40:22
3.5301,1506876022,4280.8,22618745,0,2017-10-01 16:40:22
1.89208474,1506876020,4284.8,22618742,1,2017-10-01 16:40:20
0.18,1506876018,4284.8,22618741,1,2017-10-01 16:40:18
0.18,1506876010,4282.4,22618725,0,2017-10-01 16:40:10
0.01391526,1506876010,4282.0,22618724,0,2017-10-01 16:40:10
0.00608474,1506875982,4282.0,22618723,0,2017-10-01 16:39:42
3.0,1506875967,4279.17,22618721,1,2017-10-01 16:39:27
0.15868008,1506875949,4279.07,22618714,1,2017-10-01 16:39:09
0.01718091,1506875942,4275.74,22618713,1,2017-10-01 16:39:02
1.0,1506875935,4275.47,22618711,0,2017-10-01 16:38:55
0.8715,1506875926,4279.17,22618709,1,2017-10-01 16:38:46
0.1285,1506875924,4279.04,22618708,0,2017-10-01 16:38:44
0.8715,1506875923,4279.12,22618707,1,2017-10-01 16:38:43
0.1584,1506875915,4282.04,22618706,1,2017-10-01 16:38:35
0.012163,1506875914,4286.84,22618705,0,2017-10-01 16:38:34
0.06851174,1506875914,4286.84,22618704,0,2017-10-01 16:38:34
0.03189139,1506875909,4283.97,22618703,1,2017-10-01 16:38:29
0.93,1506875897,4286.8,22618702,1,2017-10-01 16:38:17
0.931,1506875896,4287.8,22618701,1,2017-10-01 16:38:16
0.05864765,1506875896,4287.81,22618700,1,2017-10-01 16:38:16
0.00860921,1506875896,4288.8,22618699,1,2017-10-01 16:38:16
0.06083638,1506875884,4289.01,22618698,0,2017-10-01 16:38:04
0.32109418,1506875875,4289.92,22618696,0,2017-10-01 16:37:55
0.03919405,1506875875,4289.02,22618695,0,2017-10-01 16:37:55
0.02363161,1506875870,4289.02,22618694,0,2017-10-01 16:37:50
0.04371577,1506875857,4289.0,22618688,1,2017-10-01 16:37:37
0.00217434,1506875853,4289.02,22618687,0,2017-10-01 16:37:33
0.935,1506875851,4289.02,22618686,1,2017-10-01 16:37:31
0.029,1506875840,4289.95,22618675,0,2017-10-01 16:37:20
0.00317031,1506875826,4289.0,22618673,1,2017-10-01 16:37:06
0.39385119,1506875826,4289.0,22618672,1,2017-10-01 16:37:06
0.36101947,1506875826,4289.0,22618671,1,2017-10-01 16:37:06
0.19754482,1506875826,4289.01,22618670,1,2017-10-01 16:37:06
0.16,1506875818,4289.0,22618668,1,2017-10-01 16:36:58
10.0,1506875815,4289.0,22618665,0,2017-10-01 16:36:55
0.35858090000000004,1506875815,4288.8,22618664,0,2017-10-01 16:36:55
0.16,1506875815,4288.24,22618663,0,2017-10-01 16:36:55
0.15834076,1506875815,4288.22,22618662,0,2017-10-01 16:36:55
0.03707637,1506875815,4287.86,22618661,0,2017-10-01 16:36:55
0.06810861,1506875807,4283.97,22618660,1,2017-10-01 16:36:47
0.01217731,1506875807,4283.98,22618659,1,2017-10-01 16:36:47
0.01216363,1506875806,4287.86,22618658,0,2017-10-01 16:36:46
